Noise,z:\calebroom\20151125\15\153646.mp4,20151125-155636.mp4,1448438196.492,1448438199.422,2.930s,14628,14664
Noise,z:\calebroom\20151125\15\153646.mp4,20151125-155955.mp4,1448438395.721,1448438395.721,0.000s,17076,17076
Motion,z:\calebroom\20151125\15\153646.mp4,20151125-160033.mp4,1448438433.483,1448438454.969,21.485s,17540,17804
Motion,z:\calebroom\20151125\15\153646.mp4,20151125-160430.mp4,1448438670.475,1448438731.350,60.876s,20452,21200
Noise,z:\calebroom\20151125\15\153646.mp4,20151125-160625.mp4,1448438785.715,1448438785.715,0.000s,21868,21868
Motion,z:\calebroom\20151125\16\160648.mp4,20151125-160650.mp4,1448438810.856,1448438924.158,113.302s,36,1464
Motion,z:\calebroom\20151125\16\160648.mp4,20151125-160953.mp4,1448438993.980,1448439123.469,129.488s,2344,3976
Noise,z:\calebroom\20151125\16\160648.mp4,20151125-161220.mp4,1448439140.607,1448439151.397,10.791s,4192,4328
Noise,z:\calebroom\20151125\16\160648.mp4,20151125-161330.mp4,1448439210.429,1448439210.429,0.000s,5072,5072
Noise,z:\calebroom\20151125\16\160648.mp4,20151125-161358.mp4,1448439238.358,1448439255.496,17.138s,5424,5640
Motion,z:\calebroom\20151125\16\160648.mp4,20151125-161431.mp4,1448439271.682,1448439404.978,133.297s,5844,7524
Motion,z:\calebroom\20151125\16\160648.mp4,20151125-162709.mp4,1448440029.251,1448440049.245,19.994s,15392,15644
Motion,z:\calebroom\20151125\16\163650.mp4,20151125-165927.mp4,1448441967.207,1448441989.022,21.814s,18416,18712
Noise,z:\calebroom\20151125\16\163650.mp4,20151125-170013.mp4,1448442013.194,1448442021.448,8.254s,19040,19152
Noise,z:\calebroom\20151125\16\163650.mp4,20151125-170108.mp4,1448442068.025,1448442074.510,6.485s,19784,19872
Motion,z:\calebroom\20151125\16\163650.mp4,20151125-170405.mp4,1448442245.488,1448442249.025,3.537s,22192,22240
Motion,z:\calebroom\20151125\18\180653.mp4,20151125-181812.mp4,1448446692.822,1448446708.347,15.525s,9984,10212
Noise,z:\calebroom\20151125\18\180653.mp4,20151125-181840.mp4,1448446720.603,1448446720.603,0.000s,10392,10392
Motion,z:\calebroom\20151125\18\180653.mp4,20151125-181915.mp4,1448446755.738,1448446769.357,13.618s,10908,11108
Motion,z:\calebroom\20151125\18\183654.mp4,20151125-185036.mp4,1448448636.183,1448448644.356,8.173s,12072,12192
Noise,z:\calebroom\20151125\18\183654.mp4,20151125-190300.mp4,1448449380.452,1448449380.452,0.000s,23000,23000
Noise,z:\calebroom\20151126\08\083004.mp4,20151126-084033.mp4,1448498433.341,1448498433.341,0.000s,9216,9216
Noise,z:\calebroom\20151126\09\093006.mp4,20151126-095458.mp4,1448502898.673,1448502898.673,0.000s,21764,21764
Noise,z:\calebroom\20151126\10\103008.mp4,20151126-103222.mp4,1448505142.824,1448505142.824,0.000s,1956,1956
Motion,z:\calebroom\20151126\10\103008.mp4,20151126-103631.mp4,1448505391.243,1448505451.348,60.106s,5560,6432
Motion,z:\calebroom\20151126\10\103008.mp4,20151126-103755.mp4,1448505475.611,1448505541.507,65.896s,6784,7740
Motion,z:\calebroom\20151126\10\103008.mp4,20151126-103945.mp4,1448505585.345,1448505630.011,44.666s,8376,9024
Noise,z:\calebroom\20151126\10\103008.mp4,20151126-104250.mp4,1448505770.901,1448505776.140,5.239s,11068,11144
Noise,z:\calebroom\20151126\11\110009.mp4,20151126-110447.mp4,1448507087.625,1448507087.625,0.000s,4056,4056
Motion,z:\calebroom\20151126\12\123013.mp4,20151126-124706.mp4,1448513226.869,1448513259.437,32.568s,13324,13752
Noise,z:\calebroom\20151126\12\123013.mp4,20151126-125117.mp4,1448513477.368,1448513483.456,6.087s,16616,16696
Noise,z:\calebroom\20151126\12\123013.mp4,20151126-125233.mp4,1448513553.462,1448513554.375,0.913s,17616,17628
Noise,z:\calebroom\20151126\12\123013.mp4,20151126-125547.mp4,1448513747.957,1448513747.957,0.000s,20172,20172
Noise,z:\calebroom\20151126\13\130013.mp4,20151126-130308.mp4,1448514188.195,1448514194.789,6.593s,2232,2316
Motion,z:\calebroom\20151126\13\130013.mp4,20151126-130415.mp4,1448514255.385,1448514264.490,9.105s,3088,3204
Noise,z:\calebroom\20151126\13\130013.mp4,20151126-130526.mp4,1448514326.028,1448514326.028,0.000s,3988,3988
Motion,z:\calebroom\20151126\13\130013.mp4,20151126-131450.mp4,1448514890.546,1448514893.058,2.512s,11180,11212
Noise,z:\calebroom\20151126\13\130013.mp4,20151126-132108.mp4,1448515268.880,1448515269.508,0.628s,16000,16008
Motion,z:\calebroom\20151126\13\130013.mp4,20151126-132455.mp4,1448515495.252,1448515504.357,9.105s,18884,19000
Motion,z:\calebroom\20151126\13\130013.mp4,20151126-132744.mp4,1448515664.482,1448515667.308,2.826s,21040,21076
Noise,z:\calebroom\20151126\13\130013.mp4,20151126-133005.mp4,1448515805.769,1448515805.769,0.000s,22840,22840
Noise,z:\calebroom\20151126\14\140307.mp4,20151126-140720.mp4,1448518040.711,1448518040.711,0.000s,3360,3360
Noise,z:\calebroom\20151126\14\140307.mp4,20151126-141236.mp4,1448518356.642,1448518356.944,0.302s,7544,7548
Noise,z:\calebroom\20151126\14\140307.mp4,20151126-141330.mp4,1448518410.103,1448518410.103,0.000s,8252,8252
Noise,z:\calebroom\20151126\14\140307.mp4,20151126-142016.mp4,1448518816.040,1448518825.101,9.061s,13628,13748
Noise,z:\calebroom\20151126\14\140307.mp4,20151126-142355.mp4,1448519035.923,1448519037.131,1.208s,16540,16556
Motion,z:\calebroom\20151126\14\140307.mp4,20151126-143151.mp4,1448519511.028,1448519523.411,12.384s,22832,22996
Noise,z:\calebroom\20151126\14\143307.mp4,20151126-143327.mp4,1448519607.939,1448519610.439,2.500s,268,300
Noise,z:\calebroom\20151126\14\143307.mp4,20151126-144039.mp4,1448520039.532,1448520040.157,0.625s,5792,5800
Noise,z:\calebroom\20151126\14\143307.mp4,20151126-144104.mp4,1448520064.534,1448520066.722,2.188s,6112,6140
Motion,z:\calebroom\20151126\14\143307.mp4,20151126-144203.mp4,1448520123.288,1448520126.413,3.125s,6864,6904
Noise,z:\calebroom\20151126\14\143307.mp4,20151126-144233.mp4,1448520153.603,1448520156.416,2.813s,7252,7288
Noise,z:\calebroom\20151126\14\143307.mp4,20151126-144317.mp4,1448520197.981,1448520199.231,1.250s,7820,7836
Motion,z:\calebroom\20151126\14\143307.mp4,20151126-144502.mp4,1448520302.676,1448520330.490,27.814s,9160,9516
Motion,z:\calebroom\20151126\14\143307.mp4,20151126-144615.mp4,1448520375.806,1448520388.932,13.126s,10096,10264
Motion,z:\calebroom\20151126\14\143307.mp4,20151126-144721.mp4,1448520441.123,1448520449.249,8.126s,10932,11036
Noise,z:\calebroom\20151126\14\143307.mp4,20151126-144900.mp4,1448520540.505,1448520543.006,2.500s,12204,12236
Motion,z:\calebroom\20151126\14\143307.mp4,20151126-145656.mp4,1448521016.789,1448521036.166,19.376s,18300,18548
Motion,z:\calebroom\20151126\14\143307.mp4,20151126-145728.mp4,1448521048.354,1448521051.479,3.125s,18704,18744
Noise,z:\calebroom\20151126\14\143307.mp4,20151126-145810.mp4,1448521090.857,1448521092.732,1.875s,19248,19272
Motion,z:\calebroom\20151126\14\143307.mp4,20151126-145825.mp4,1448521105.858,1448521326.499,220.641s,19440,22264
Motion,z:\calebroom\20151126\15\150309.mp4,20151126-152355.mp4,1448522635.542,1448522673.454,37.912s,16440,16940
Noise,z:\calebroom\20151126\16\163311.mp4,20151126-164448.mp4,1448527488.740,1448527488.740,0.000s,10208,10208
Noise,z:\calebroom\20151126\16\163311.mp4,20151126-164954.mp4,1448527794.139,1448527794.139,0.000s,14676,14676
Noise,z:\calebroom\20151126\16\163311.mp4,20151126-165411.mp4,1448528051.143,1448528051.143,0.000s,18436,18436
Noise,z:\calebroom\20151126\16\163311.mp4,20151126-170006.mp4,1448528406.575,1448528406.575,0.000s,23636,23636
Motion,z:\calebroom\20151127\08\080005.mp4,20151127-080201.mp4,1448582521.160,1448582528.351,7.191s,1680,1784
Noise,z:\calebroom\20151127\08\080005.mp4,20151127-082346.mp4,1448583826.027,1448583826.027,0.000s,20552,20552
Noise,z:\calebroom\20151127\09\093008.mp4,20151127-095958.mp4,1448589598.989,1448589598.989,0.000s,26236,26236
Motion,z:\calebroom\20151127\12\123359.mp4,20151127-123743.mp4,1448599063.338,1448599067.067,3.729s,2888,2936
Noise,z:\calebroom\20151127\12\123359.mp4,20151127-124012.mp4,1448599212.172,1448599212.172,0.000s,4804,4804
Motion,z:\calebroom\20151127\12\123359.mp4,20151127-124948.mp4,1448599788.244,1448599793.215,4.971s,12220,12284
Motion,z:\calebroom\20151127\12\123359.mp4,20151127-125106.mp4,1448599866.856,1448599870.273,3.418s,13232,13276
Noise,z:\calebroom\20151127\12\123359.mp4,20151127-125254.mp4,1448599974.675,1448599976.539,1.864s,14620,14644
Noise,z:\calebroom\20151127\12\123359.mp4,20151127-125541.mp4,1448600141.841,1448600144.016,2.175s,16772,16800
Noise,z:\calebroom\20151127\13\130400.mp4,20151127-132139.mp4,1448601699.355,1448601699.355,0.000s,14372,14372
Motion,z:\calebroom\20151127\13\133402.mp4,20151127-133507.mp4,1448602507.442,1448602583.251,75.809s,808,1744
Motion,z:\calebroom\20151127\13\133402.mp4,20151127-133718.mp4,1448602638.002,1448602641.242,3.240s,2420,2460
Noise,z:\calebroom\20151127\13\133402.mp4,20151127-133750.mp4,1448602670.399,1448602671.371,0.972s,2820,2832
Noise,z:\calebroom\20151127\13\133402.mp4,20151127-133811.mp4,1448602691.781,1448602693.077,1.296s,3084,3100
Noise,z:\calebroom\20151127\13\133402.mp4,20151127-134040.mp4,1448602840.484,1448602840.808,0.324s,4920,4924
Noise,z:\calebroom\20151127\13\133402.mp4,20151127-134227.mp4,1448602947.394,1448602948.042,0.648s,6240,6248
Motion,z:\calebroom\20151127\13\133402.mp4,20151127-134450.mp4,1448603090.589,1448603093.505,2.916s,8008,8044
Motion,z:\calebroom\20151127\13\133402.mp4,20151127-134946.mp4,1448603386.374,1448603442.421,56.047s,11660,12352
Noise,z:\calebroom\20151127\13\133402.mp4,20151127-135105.mp4,1448603465.747,1448603466.071,0.324s,12640,12644
Noise,z:\calebroom\20151127\13\133402.mp4,20151127-135155.mp4,1448603515.638,1448603516.286,0.648s,13256,13264
Noise,z:\calebroom\20151127\13\133402.mp4,20151127-135258.mp4,1448603578.488,1448603580.756,2.268s,14032,14060
Motion,z:\calebroom\20151127\13\133402.mp4,20151127-135535.mp4,1448603735.290,1448603753.433,18.142s,15968,16192
Noise,z:\calebroom\20151127\13\133402.mp4,20151127-135617.mp4,1448603777.730,1448603777.730,0.000s,16492,16492
Noise,z:\calebroom\20151127\13\133402.mp4,20151127-135738.mp4,1448603858.723,1448603858.723,0.000s,17492,17492
Noise,z:\calebroom\20151127\13\133402.mp4,20151127-140200.mp4,1448604120.491,1448604120.491,0.000s,20724,20724
Noise,z:\calebroom\20151127\13\133402.mp4,20151127-140252.mp4,1448604172.002,1448604173.298,1.296s,21360,21376
Motion,z:\calebroom\20151127\14\140403.mp4,20151127-140715.mp4,1448604435.422,1448604453.239,17.817s,2376,2596
Motion,z:\calebroom\20151127\14\140403.mp4,20151127-141453.mp4,1448604893.154,1448604913.886,20.732s,8028,8284
Noise,z:\calebroom\20151127\14\140403.mp4,20151127-142334.mp4,1448605414.702,1448605414.702,0.000s,14468,14468
Motion,z:\calebroom\20151127\14\140403.mp4,20151127-142426.mp4,1448605466.857,1448605476.899,10.042s,15112,15236
Noise,z:\calebroom\20151127\14\140403.mp4,20151127-142519.mp4,1448605519.984,1448605519.984,0.000s,15768,15768
Noise,z:\calebroom\20151127\14\143405.mp4,20151127-145806.mp4,1448607486.743,1448607486.743,0.000s,17784,17784
Noise,z:\calebroom\20151127\14\143405.mp4,20151127-145856.mp4,1448607536.682,1448607536.682,0.000s,18400,18400
Motion,z:\calebroom\20151127\14\143405.mp4,20151127-145937.mp4,1448607577.865,1448607583.702,5.837s,18908,18980
Motion,z:\calebroom\20151127\14\143405.mp4,20151127-150057.mp4,1448607657.314,1448607660.556,3.243s,19888,19928
Noise,z:\calebroom\20151127\14\143405.mp4,20151127-150258.mp4,1448607778.918,1448607778.918,0.000s,21388,21388
Noise,z:\calebroom\20151127\15\150406.mp4,20151127-150604.mp4,1448607964.334,1448607964.334,0.000s,1464,1464
Noise,z:\calebroom\20151127\15\150406.mp4,20151127-150618.mp4,1448607978.559,1448607978.559,0.000s,1640,1640
Noise,z:\calebroom\20151127\15\150406.mp4,20151127-150711.mp4,1448608031.583,1448608031.583,0.000s,2296,2296
Motion,z:\calebroom\20151127\15\150406.mp4,20151127-150805.mp4,1448608085.900,1448608089.133,3.233s,2968,3008
Motion,z:\calebroom\20151127\15\150406.mp4,20151127-151044.mp4,1448608244.972,1448608262.107,17.136s,4936,5148
Motion,z:\calebroom\20151127\15\150406.mp4,20151127-151222.mp4,1448608342.613,1448608348.756,6.143s,6144,6220
Motion,z:\calebroom\20151127\15\150406.mp4,20151127-151258.mp4,1448608378.178,1448608401.133,22.955s,6584,6868
Motion,z:\calebroom\20151127\15\150406.mp4,20151127-151533.mp4,1448608533.693,1448608546.625,12.933s,8508,8668
Noise,z:\calebroom\20151127\15\150406.mp4,20151127-151654.mp4,1448608614.198,1448608616.138,1.940s,9504,9528
Motion,z:\calebroom\20151127\15\150406.mp4,20151127-151927.mp4,1448608767.127,1448608777.150,10.023s,11396,11520
Noise,z:\calebroom\20151127\15\150406.mp4,20151127-152106.mp4,1448608866.708,1448608866.708,0.000s,12628,12628
Noise,z:\calebroom\20151127\15\150406.mp4,20151127-152222.mp4,1448608942.364,1448608946.567,4.203s,13564,13616
Motion,z:\calebroom\20151127\15\150406.mp4,20151127-152401.mp4,1448609041.945,1448609061.021,19.076s,14796,15032
Noise,z:\calebroom\20151127\15\150406.mp4,20151127-152912.mp4,1448609352.652,1448609354.915,2.263s,18640,18668
Noise,z:\calebroom\20151127\15\153408.mp4,20151127-153550.mp4,1448609750.907,1448609763.204,12.297s,1272,1424
Noise,z:\calebroom\20151127\15\153408.mp4,20151127-153631.mp4,1448609791.034,1448609791.034,0.000s,1768,1768
Noise,z:\calebroom\20151127\15\153408.mp4,20151127-153800.mp4,1448609880.026,1448609881.644,1.618s,2868,2888
Noise,z:\calebroom\20151127\15\153408.mp4,20151127-153941.mp4,1448609981.315,1448609981.638,0.324s,4120,4124
Motion,z:\calebroom\20151127\15\153408.mp4,20151127-154540.mp4,1448610340.518,1448610446.014,105.496s,8560,9864
Motion,z:\calebroom\20151127\15\153408.mp4,20151127-154755.mp4,1448610475.785,1448610520.119,44.334s,10232,10780
Motion,z:\calebroom\20151127\15\153408.mp4,20151127-154852.mp4,1448610532.416,1448610543.419,11.003s,10932,11068
Motion,z:\calebroom\20151127\15\153408.mp4,20151127-154920.mp4,1448610560.247,1448610627.557,67.310s,11276,12108
Motion,z:\calebroom\20151127\15\153408.mp4,20151127-155043.mp4,1448610643.413,1448610731.434,88.021s,12304,13392
Noise,z:\calebroom\20151127\15\153408.mp4,20151127-155230.mp4,1448610750.527,1448610751.498,0.971s,13628,13640
Noise,z:\calebroom\20151127\15\153408.mp4,20151127-155249.mp4,1448610769.944,1448610771.238,1.294s,13868,13884
Noise,z:\calebroom\20151127\15\153408.mp4,20151127-155308.mp4,1448610788.066,1448610789.036,0.971s,14092,14104
Noise,z:\calebroom\20151127\15\153408.mp4,20151127-155350.mp4,1448610830.134,1448610834.018,3.883s,14612,14660
Motion,z:\calebroom\20151127\15\153408.mp4,20151127-155421.mp4,1448610861.524,1448610909.418,47.894s,15000,15592
Motion,z:\calebroom\20151127\15\153408.mp4,20151127-155522.mp4,1448610922.686,1448610930.776,8.090s,15756,15856
Motion,z:\calebroom\20151127\15\153408.mp4,20151127-155605.mp4,1448610965.725,1448610978.346,12.621s,16288,16444
Motion,z:\calebroom\20151127\15\153408.mp4,20151127-155637.mp4,1448610997.115,1448611117.821,120.705s,16676,18168
Motion,z:\calebroom\20151127\15\153408.mp4,20151127-155905.mp4,1448611145.327,1448611220.080,74.753s,18508,19432
Motion,z:\calebroom\20151127\15\153408.mp4,20151127-160040.mp4,1448611240.144,1448611268.298,28.154s,19680,20028
Motion,z:\calebroom\20151127\15\153408.mp4,20151127-160125.mp4,1448611285.772,1448611380.589,94.817s,20244,21416
Motion,z:\calebroom\20151127\15\153408.mp4,20151127-160314.mp4,1448611394.504,1448611399.682,5.178s,21588,21652
Motion,z:\calebroom\20151127\16\160409.mp4,20151127-160417.mp4,1448611457.698,1448611715.160,257.462s,120,3672
Motion,z:\calebroom\20151127\16\160409.mp4,20151127-160859.mp4,1448611739.225,1448611761.840,22.615s,4004,4316
Noise,z:\calebroom\20151127\16\163409.mp4,20151127-164502.mp4,1448613902.553,1448613902.553,0.000s,9580,9580
Noise,z:\calebroom\20151127\16\163409.mp4,20151127-165020.mp4,1448614220.461,1448614220.461,0.000s,14240,14240
Noise,z:\calebroom\20151127\16\163409.mp4,20151127-165531.mp4,1448614531.274,1448614531.274,0.000s,18796,18796
Noise,z:\calebroom\20151127\16\163409.mp4,20151127-170400.mp4,1448615040.745,1448615040.745,0.000s,26264,26264
Noise,z:\calebroom\20151127\17\170411.mp4,20151127-171437.mp4,1448615677.973,1448615677.973,0.000s,7848,7848
Motion,z:\calebroom\20151128\08\080028.mp4,20151128-080508.mp4,1448669108.883,1448669193.698,84.816s,4080,5312
Motion,z:\calebroom\20151128\08\080028.mp4,20151128-080824.mp4,1448669304.399,1448669370.489,66.090s,6920,7880
Motion,z:\calebroom\20151128\08\080028.mp4,20151128-080945.mp4,1448669385.084,1448669418.680,33.596s,8092,8580
Motion,z:\calebroom\20151128\08\080028.mp4,20151128-081220.mp4,1448669540.396,1448669549.758,9.363s,10348,10484
Motion,z:\calebroom\20151128\08\080028.mp4,20151128-081251.mp4,1448669571.238,1448669594.920,23.682s,10796,11140
Noise,z:\calebroom\20151128\08\080028.mp4,20151128-081903.mp4,1448669943.545,1448669943.545,0.000s,16204,16204
Motion,z:\calebroom\20151128\08\080028.mp4,20151128-082306.mp4,1448670186.426,1448670211.485,25.059s,19732,20096
Motion,z:\calebroom\20151128\08\080028.mp4,20151128-082347.mp4,1448670227.181,1448670240.950,13.769s,20324,20524
Motion,z:\calebroom\20151128\08\080028.mp4,20151128-082414.mp4,1448670254.168,1448670270.966,16.798s,20716,20960
Motion,z:\calebroom\20151128\08\080028.mp4,20151128-082452.mp4,1448670292.170,1448670296.301,4.131s,21268,21328
Motion,z:\calebroom\20151128\08\080028.mp4,20151128-082602.mp4,1448670362.115,1448670383.595,21.479s,22284,22596
Motion,z:\calebroom\20151128\08\080028.mp4,20151128-082636.mp4,1448670396.813,1448670408.929,12.117s,22788,22964
Motion,z:\calebroom\20151128\08\080028.mp4,20151128-082710.mp4,1448670430.133,1448670486.309,56.177s,23272,24088
Motion,z:\calebroom\20151128\08\080028.mp4,20151128-082825.mp4,1448670505.586,1448670592.604,87.019s,24368,25632
Noise,z:\calebroom\20151128\08\083029.mp4,20151128-083032.mp4,1448670632.557,1448670633.104,0.547s,52,60
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-083201.mp4,1448670721.476,1448670764.978,43.502s,1352,1988
Noise,z:\calebroom\20151128\08\083029.mp4,20151128-083726.mp4,1448671046.510,1448671046.510,0.000s,6104,6104
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-084116.mp4,1448671276.332,1448671286.456,10.123s,9464,9612
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-084207.mp4,1448671327.222,1448671334.335,7.114s,10208,10312
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-084520.mp4,1448671520.108,1448671524.486,4.378s,13028,13092
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-084750.mp4,1448671670.040,1448671674.691,4.651s,15220,15288
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-084828.mp4,1448671708.343,1448671721.202,12.859s,15780,15968
Noise,z:\calebroom\20151128\08\083029.mp4,20151128-084856.mp4,1448671736.798,1448671743.364,6.566s,16196,16292
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-085030.mp4,1448671830.642,1448671848.425,17.784s,17568,17828
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-085112.mp4,1448671872.776,1448671886.456,13.680s,18184,18384
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-085209.mp4,1448671929.410,1448672047.331,117.921s,19012,20736
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-085628.mp4,1448672188.508,1448672206.565,18.057s,22800,23064
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-085701.mp4,1448672221.066,1448672223.802,2.736s,23276,23316
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-085714.mp4,1448672234.746,1448672297.947,63.201s,23476,24400
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-085831.mp4,1448672311.900,1448672319.561,7.661s,24604,24716
Motion,z:\calebroom\20151128\08\083029.mp4,20151128-085945.mp4,1448672385.772,1448672390.970,5.198s,25684,25760
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-090030.mp4,1448672430.282,1448672444.921,14.639s,4,212
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-090106.mp4,1448672466.598,1448672477.577,10.979s,520,676
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-090133.mp4,1448672493.343,1448672501.788,8.446s,900,1020
Noise,z:\calebroom\20151128\09\090030.mp4,20151128-090235.mp4,1448672555.841,1448672555.841,0.000s,1788,1788
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-090438.mp4,1448672678.585,1448672708.145,29.560s,3532,3952
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-090857.mp4,1448672937.868,1448672959.545,21.677s,7216,7524
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-090945.mp4,1448672985.164,1448672989.387,4.223s,7888,7948
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-091001.mp4,1448673001.492,1448673004.589,3.097s,8120,8164
Noise,z:\calebroom\20151128\09\090030.mp4,20151128-091029.mp4,1448673029.082,1448673029.082,0.000s,8512,8512
Noise,z:\calebroom\20151128\09\090030.mp4,20151128-091135.mp4,1448673095.240,1448673095.803,0.563s,9452,9460
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-091213.mp4,1448673133.808,1448673148.448,14.639s,10000,10208
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-091309.mp4,1448673189.832,1448673193.491,3.660s,10796,10848
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-091550.mp4,1448673350.018,1448673356.493,6.475s,13072,13164
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-091624.mp4,1448673384.927,1448673408.012,23.085s,13568,13896
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-091826.mp4,1448673506.264,1448673512.739,6.475s,15292,15384
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-091924.mp4,1448673564.539,1448673582.557,18.017s,16120,16376
Noise,z:\calebroom\20151128\09\090030.mp4,20151128-092006.mp4,1448673606.205,1448673606.205,0.000s,16712,16712
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-092145.mp4,1448673705.864,1448673711.213,5.349s,18128,18204
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-092224.mp4,1448673744.433,1448673747.811,3.378s,18676,18724
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-092241.mp4,1448673761.042,1448673763.576,2.534s,18912,18948
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-092323.mp4,1448673803.552,1448673806.368,2.815s,19516,19556
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-092341.mp4,1448673821.570,1448673824.385,2.815s,19772,19812
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-092604.mp4,1448673964.302,1448673969.088,4.786s,21800,21868
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-092710.mp4,1448674030.179,1448674091.551,61.372s,22736,23608
Noise,z:\calebroom\20151128\09\090030.mp4,20151128-092824.mp4,1448674104.219,1448674104.219,0.000s,23788,23788
Noise,z:\calebroom\20151128\09\090030.mp4,20151128-092838.mp4,1448674118.859,1448674119.422,0.563s,23996,24004
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-092900.mp4,1448674140.536,1448674146.166,5.630s,24304,24384
Motion,z:\calebroom\20151128\09\090030.mp4,20151128-092936.mp4,1448674176.008,1448674223.867,47.859s,24808,25488
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-093046.mp4,1448674246.499,1448674247.447,0.949s,196,208
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-093105.mp4,1448674265.160,1448674266.109,0.949s,432,444
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-093254.mp4,1448674374.283,1448674378.711,4.428s,1812,1868
Motion,z:\calebroom\20151128\09\093031.mp4,20151128-093356.mp4,1448674436.593,1448674477.080,40.486s,2600,3112
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-093449.mp4,1448674489.731,1448674490.364,0.633s,3272,3280
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-093502.mp4,1448674502.700,1448674519.147,16.447s,3436,3644
Motion,z:\calebroom\20151128\09\093031.mp4,20151128-093537.mp4,1448674537.492,1448674559.633,22.141s,3876,4156
Motion,z:\calebroom\20151128\09\093031.mp4,20151128-093624.mp4,1448674584.304,1448674605.813,21.508s,4468,4740
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-093659.mp4,1448674619.414,1448674626.056,6.642s,4912,4996
Motion,z:\calebroom\20151128\09\093031.mp4,20151128-093718.mp4,1448674638.708,1448674646.299,7.591s,5156,5252
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-093745.mp4,1448674665.593,1448674671.286,5.693s,5496,5568
Motion,z:\calebroom\20151128\09\093031.mp4,20151128-093805.mp4,1448674685.836,1448674716.201,30.365s,5752,6136
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-093900.mp4,1448674740.872,1448674740.872,0.000s,6448,6448
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-094333.mp4,1448675013.204,1448675013.204,0.000s,9892,9892
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-094446.mp4,1448675086.901,1448675086.901,0.000s,10824,10824
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-094703.mp4,1448675223.858,1448675223.858,0.000s,12556,12556
Motion,z:\calebroom\20151128\09\093031.mp4,20151128-094827.mp4,1448675307.361,1448675325.390,18.029s,13612,13840
Motion,z:\calebroom\20151128\09\093031.mp4,20151128-094904.mp4,1448675344.684,1448675382.956,38.272s,14084,14568
Motion,z:\calebroom\20151128\09\093031.mp4,20151128-095001.mp4,1448675401.934,1448675410.790,8.856s,14808,14920
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-095040.mp4,1448675440.522,1448675443.369,2.847s,15296,15332
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-095125.mp4,1448675485.437,1448675489.232,3.796s,15864,15912
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-095248.mp4,1448675568.623,1448675568.623,0.000s,16916,16916
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-095332.mp4,1448675612.272,1448675629.668,17.396s,17468,17688
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-095424.mp4,1448675664.145,1448675664.461,0.316s,18124,18128
Noise,z:\calebroom\20151128\09\093031.mp4,20151128-095443.mp4,1448675683.755,1448675685.337,1.581s,18372,18392
Motion,z:\calebroom\20151128\09\093031.mp4,20151128-095554.mp4,1448675754.290,1448675769.472,15.182s,19264,19456
